Type,AccountName,AccountCode,Account Groups Name,Book Accounts Name,Email Id,Address1,Address2,Address3,Maintain Balance bill by bill,Party Master Code,HLL Code,TIN Number
L,PRAKASH BEKARY  H U F-D,P2710,Sundry Debtor,Assets,null,RAM NAGAR CHAR RASTA RANDER ROAD,N.A.,N.A.,Billwise,P2710,HUL-10B234D-P29208,1
L,Shree Laxmi Dairy &amp; Sweet-D,P2711,Sundry Debtor,Assets,null,Shop No 10 Aagam Krupa VIP Road Vesu,Surat Guj Arat 395007 India Surat Gujarat,,Billwise,P2711,HUL-10B812D-P24636,AZAPP7593A
L,SUBH LAXMI DAIRY &amp;SWEET-D,P2712,Sundry Debtor,Assets,null,18 Ved Rd Vishram Nagar Tribhuvan Nagar Singan,por Surat Gujarat 395004 India Surat Gujarat,,Billwise,P2712,HUL-10B812D-P24742,682559437916
L,MILK&amp;MORE-D,P2713,Sundry Debtor,Assets,null,127 Dindayal Society Sima Nagar Surat Gujarat,395005 India,,Billwise,P2713,HUL-10B812D-P24749,510934766827
L,Majisa Dairy-D,P2714,Sundry Debtor,Assets,null,Sardar Patel Society Dabholi Sardar Patel Society,Dabholi Surat Gujarat 395004 India,,Billwise,P2714,HUL-10B812D-P24784,593089979822
L,SHREE AAI MATA BEKERY-D,P2715,Sundry Debtor,Assets,null,36.Bhagvan Nagar Society. Ugat,N.A.,N.A.,Billwise,P2715,HUL-10B234D-P29341,1
L,Sitaram Dairy &amp; Icecream Parlour-D,P2716,Sundry Debtor,Assets,null,Sop No 104 Pipals Pipals Paras Society,Katargam Surat Gujarat 395004 India Surat Gujarat,,Billwise,P2716,HUL-10B812D-P25198,AGEPP3479N
L,Gautam Namkeen Store-D,P2717,Sundry Debtor,Assets,null,112/111 Laxmi Narayan Society Kailash Nagar Soci E,Dabholi Surat Gujarat 395004 India Surat Gujarat,,Billwise,P2717,HUL-10B812D-P25226,248029470410
L,Shree Ghanshyam Namkeen Bakery-D,P2718,Sundry Debtor,Assets,null,Sai Recidency B H Shrushti,Shop1.2.3.4,Amroli Sayan Road,Billwise,P2718,HUL-10B234D-P26769,1
L,NR GRUH UDHYOG Rajwadi Namkin-D,P2719,Sundry Debtor,Assets,null,7QCG+367 GJ SH 6 Saroli Gujarat 395005,India Jodhan Main Road Saroli Gujarat,,Billwise,P2719,HUL-10B812D-P25366,365865961148
L,Kanaiya Namkeen Bakery &amp; Dairy-D,P2720,Sundry Debtor,Assets,null,Shop No 1Krishna Park Soc,UtranAmroli,Surat,Billwise,P2720,HUL-10B812D-P25401,858153692196
L,Jay Shree Sainath Dairy-D,P2721,Sundry Debtor,Assets,null,Vinayak Apt Near Helth Canter Palanpur Jakatnaka,Surat Gujarat 395009 India Surat Gujarat,,Billwise,P2721,HUL-10B812D-P25479,977614707761
L,Radhika Dairy-D,P2722,Sundry Debtor,Assets,null,4/MADHUVAN SOC Near TAKSHSHILA SCHOOL Amroli Su,Rat Gujarat 394107 India Surat Gujarat,,Billwise,P2722,HUL-10B812D-P25542,768442682970
L,Mahadev Dairy-D,P2723,Sundry Debtor,Assets,null,17 City Light Rd Athwa Surat Gujarat 395007,I Near City Light Medical Surat Surat Gujarat,,Billwise,P2723,HUL-10B812D-P25661,CXHPG6635H
L,Vishat Dairy &amp; Sweet-D,P2724,Sundry Debtor,Assets,null,3PHG+R83 Bhimpore Main Rd Bhimpore Surat,Gujar At 394550 India Surat Gujarat,,Billwise,P2724,HUL-10B812D-P25675,899960760121
L,DAILY NEEDS PARLOUR-D,P2725,Sundry Debtor,Assets,null,32 Palanpur Canal Rd Sant Crystal Avenue Palanp,Ur Surat Gujarat 395009 India India Surat Gujarat,,Billwise,P2725,HUL-10B812D-P25703,723012069883
L,Dwarkesh Dairy &amp; Sweet-D,P2726,Sundry Debtor,Assets,null,Bhesan Rd Ugat Palanpur Surat Gujarat,395005 India Rajharmoney Surat Gujarat,,Billwise,P2726,HUL-10B812D-P25710,BCJPR1256H
L,Kailash Bakery-D,P2727,Sundry Debtor,Assets,null,136 Vitthalnagar Soc,Bapasitaram Chowk,Dabholi Road Katargam,Billwise,P2727,HUL-10B234D-P29788,1
L,RUDHRA DAIRY,P2728,Sundry Debtor,Assets,null,Sai Enclave Apcha Nagar Surat Gujarat 395007 I,ndia,Althan Canal Road Surat,Billwise,P2728,HUL-10B812D-P26748,AAQPT2722C
L,Aum Dairy-D,P2729,Sundry Debtor,Assets,null,G9 Sangini Swaraj Nr. Palm Cricket Box Jahangir,Pura Surat Gujarat 395005 India Surat Gujarat,,Billwise,P2729,HUL-10B812D-P26756,728683809216
L,Anand Bakery &amp;Ice Cream-D,P2730,Sundry Debtor,Assets,null,Vaikunthdham Society,Hathimandir Road,Katargam Surat,Billwise,P2730,HUL-10A225D-P66170,1
L,RNB BAKERS PASTRY AND CAKE SHOP-D,P2731,Sundry Debtor,Assets,null,SHOP NO G 5,NEAR PRASHAD BAKER,GUJRAT HOUSING BORD RAMNAGR,Billwise,P2731,HUL-10B234D-P29810,1
L,CENTRAL LIVE BEKARI-D,P2732,Sundry Debtor,Assets,panseriya999hignesh@gmail.com,6RHG+9P5 Magan Nagar Rd Magan Nagar Parvati Nag Ar,Katargam Surat Gujarat 395004 India India Surat Gu,,Billwise,P2732,HUL-10B812D-P27042,778839720684
L,Gajanand Farsan And Bakery-D,P2733,Sundry Debtor,Assets,null,Shop 20 Balvan Nagar,Near Nimu Genrel Store,Singanpore,Billwise,P2733,HUL-10B234D-P26785,1
L,MAA BAKERY N NAMKEEN-D,P2734,Sundry Debtor,Assets,null,Kanthariya Hanuman Temple River Park Society Sin,Ganpor Surat Gujarat 395004 India Surat Gujarat,,Billwise,P2734,HUL-10B812D-P27136,584462899145
L,Nilkanth  DAIRY-D,P2735,Sundry Debtor,Assets,null,2 Laxminarayan Society-1 Dabholi Surat,Gujarat 395004 India Surat Gujarat,,Billwise,P2735,HUL-10B812D-P27178,ASZPH5373G
L,UPKAR BEKARY-D-D-D,P2736,Sundry Debtor,Assets,null,NR JULELAL MANDIR,RAM NAGAR,RANDER,Billwise,P2736,HUL-132967P1514,0
L,SHREE GANESH BISCUIT BEKARY-D-D-D,P2737,Sundry Debtor,Assets,null,6-SHREE RANG AVDHOOT SOC,NR RAMNAGAR BUS STAND,RAMNAGAR,Billwise,P2737,HUL-132967P0795,0
L,Krishna Bakery-D,P2738,Sundry Debtor,Assets,null,Singeerpur Charr Rasta,Sitel Bakery,Katargaam,Billwise,P2738,HUL-10A225D-P66379,1
L,Jai Khodiyar Dairy &amp; Sweet-D,P2739,Sundry Debtor,Assets,null,Shop No 1 Marutinadan Residency,Ambatalawadi Road,Kataragam,Billwise,P2739,HUL-10A225D-P66384,1
L,Saurastra Dery-D,P2740,Sundry Debtor,Assets,null,Shop.1Pratibha App.,Opp.Bhulka Vidhyabhavan,Katargam.Near Axar Prov.,Billwise,P2740,HUL-10A225D-P66755,1
L,Shital Biscuit Bekary-D,P2741,Sundry Debtor,Assets,null,Shop No7 Shivranjani Coplex,Singanpor Char Rasta,Vedroad Surat,Billwise,P2741,HUL-10A225D-P66771,1
L,SUMUL SQUERE-D,P2742,Sundry Debtor,Assets,null,113 PARISHAR APT OPP,RAILWAY PARCEL OFFICE,SUMUL DAIRY ROAD,Billwise,P2742,HUL-10A225D-P66782,1
L,Umiya Diry-D,P2743,Sundry Debtor,Assets,null,Shop No1 Shivang Compalax Parash Socity Katargam,Same,Same,Billwise,P2743,HUL-10A225D-P66895,1
L,Chamunda Paan And Codrink-D,P2744,Sundry Debtor,Assets,null,Gajera School Ratan Mala Complix,Gajera School Cercal,Amroli Road Surat,Billwise,P2744,HUL-10A225D-P66980,1
L,Fuleshwar Dairy-D,P2745,Sundry Debtor,Assets,null,Geeta Nagar 1 Krishna Medical Ni Bajuma,Balvant Nagar Road,Katrgam,Billwise,P2745,HUL-10A225D-P67156,1
L,Devi Krupa Dairy-D,P2746,Sundry Debtor,Assets,null,Utran Pavar House Road,107 Krishna Park Society,Mota Varacha,Billwise,P2746,HUL-10A225D-P67202,1
L,Madhav Backry-D,P2747,Sundry Debtor,Assets,null,Anmol Hights Shop.No 1,Utran,Sangripa Hight Same,Billwise,P2747,HUL-10A225D-P67212,1
L,KRISHNA DAIRY &amp;BAKERY-D,P2748,Sundry Debtor,Assets,lalitsolanki526@gmail.com,SHPO NO 8  9 PRAMUKH RESIDENSI,Near Riya Cemist,Katargam,Billwise,P2748,HUL-10A225D-P67322,1
L,Ashirwad Bakery-D,P2749,Sundry Debtor,Assets,null,95Raman NagarNr Shyam Wadi,Katargam,Surat,Billwise,P2749,HUL-10A225D-P67518,1
L,Kanaiya Namkeen And Bekry,P2750,Sundry Debtor,Assets,null,1 3 Aamba Talavadi Panchdev Society Katargam,Surat Gujarat 395004 India Surat Gujarat,,Billwise,P2750,HUL-10C120P22957,NKUPK9879Q
L,Kanaiya Namkeen &amp; Bakery.,P2751,Sundry Debtor,Assets,null,108 Cross Shoping Center Bhagu Nagar-1 Amroli,Surat Gujarat 394107 India Surat Gujarat,,Billwise,P2751,HUL-10C120P23014,923236125810
L,Raju Snacks Store,P2752,Sundry Debtor,Assets,null,Shop No.G6 Siddhachal Avenue Nr.jainam,Kariyana Peatham Circle Surat Gujarat,,Billwise,P2752,HUL-10C120P23046,921230300475
L,WONDER 2,P2753,Sundry Debtor,Assets,null,Satkar Apartment B-1-2 Anand Mahal Rd Near Maha La,Ghariwala Chatrapati Shivaji Nagar Adajan Gam Adaj,,Billwise,P2753,HUL-10C120P23054,DXIPS9489F
L,MAHIDA PAN And COLDRINK STORE,P2754,Sundry Debtor,Assets,mahidaprakashbhai0@gmail.com,6RC6+GX4 Causeway Rd Industrial Area Singanpor Sur,Shop No 3 Navnath Society Causway Road SURAT Surat,,Billwise,P2754,HUL-10C120P23062,641069019818
L,Raj Farsan,P2755,Sundry Debtor,Assets,altafrb72@gmail.com,159 Near Mitra Channel Kubernagar 1 Kubernagar,Katargam Darwaja Surat Gujarat 395004 India,Surat,Billwise,P2755,HUL-10C120P23069,696558488981
L,Jay Bhavani Palar,P2756,Sundry Debtor,Assets,null,C-2 Panchvati Raw House Palanpur Canal Rd Near Raj,Crystal Avenue Palanpur Sur At Gujarat 395009 Indi,,Billwise,P2756,HUL-10C120P23093,BLTPG5763R
L,CHAMUNDA DAIRY,P2757,Sundry Debtor,Assets,null,SHOP NO.35A/28 NEW BHATAR Udhana - Magdalla Rd B H,New City Light Althan Surat G Ujarat 395017 India,,Billwise,P2757,HUL-10C120P23103,377173259528
L,DESAI BAKERS,P2758,Sundry Debtor,Assets,null,4 Krishnadham Society Piplod Surat Gujarat 39 Near,Pragati Nagar Opp.Madhuram Dairy Piplod Surat Sura,,Billwise,P2758,HUL-10C120P23107,IRAZSVESU42312
L,Multi Flavour Food Retail,P2759,Sundry Debtor,Assets,null,Block No 254 Opp Adarsh Nagar Soc,Chhaprabhatha Road Amroli Surat Surat Gujarat,,Billwise,P2759,HUL-10C120P23108,248172783215
L,Nitya Bkary,P2760,Sundry Debtor,Assets,null,118 Chapprabhatta Amroli Surat Gujarat 394107,India,,Billwise,P2760,HUL-10C120P23113,701062240939
L,N.R.dairy &amp; Sweet Nd Namkeen Store,P2761,Sundry Debtor,Assets,null,6QHG+CGC Prabhudarshan Society Dahin Nagar Sura,t Gujarat 395005 India,,Billwise,P2761,HUL-10C120P23119,BLHPS5526E
L,Shree Hari Amulya Parlour,P2762,Sundry Debtor,Assets,null,5 Vaishnodevi Rd Canal Road Jahangir Pura Dahi,N Nagar Surat Gujarat 395005 India,,Billwise,P2762,HUL-10C120P23126,748441890151
L,Anantdeep BAKERY,P2763,Sundry Debtor,Assets,priyankapadhiyar1001@gmail.com,Unnamed Road Chapprabhatta Ganeshpura Surat Gu,Jarat 394107 India Surat Gujarat,,Billwise,P2763,HUL-10C120P23133,950794216509
L,Tulsi Super Store,P2764,Sundry Debtor,Assets,null,A-2 Vasant Vihar Society New City Light Bhartha,Na Surat Gujarat 395007 India,India,Billwise,P2764,HUL-10C120P23134,760562136584
L,Sumul Dairy Parlour,P2765,Sundry Debtor,Assets,scbhuva66@gmail.com,7Dangigev ComMadhvanand ChowkPeoples Paras Soc,Iety Katargam Surat Gujarat 395004 India,India,Billwise,P2765,HUL-10C120P23150,807778225697
L,Shree Dev Dairy,P2766,Sundry Debtor,Assets,rameshchanderkalal@gmail.com,1234 Smc Awas Amroli Surat Gujarat 394107 Ind,ia,Shri Devi Dairy Aawas H4 285 A4,Billwise,P2766,HUL-10C120P23151,321185497488
L,Pramukh Bakery,P2767,Sundry Debtor,Assets,null,78 Gujarat Housing Board Amroli Surat,Gujarat 394107 India Surat Gujarat,,Billwise,P2767,HUL-10C120P23155,683916822006
L,K Prakash Bakery,P2768,Sundry Debtor,Assets,biscuitwalad@gmail.com,Bhatha Road Near Nayra Petrol Pump,,,Billwise,P2768,HUL-10C120P23173,CCMPB5709H
L,Kalaji Kariyana Ice Cream,P2769,Sundry Debtor,Assets,null,Shop.No.1 To 3Plot No. 284 Sharda Mohalla B/H Fi,Re Station Gaurav Path Road Palanpur Surat Guj,Arat 395009 India,Billwise,P2769,HUL-10C120P23195,606255567152
L,Shree Bherunath Icecream,P2770,Sundry Debtor,Assets,null,Nr MahewaKavas Limla Hazira Gujarat 394510 In,Dia,,Billwise,P2770,HUL-10C120P23197,918282493822
L,Shreenathji Dairy,P2771,Sundry Debtor,Assets,null,shop 18 Hari har co society Hari Society,Katarga m Surat Gujarat 395008 India Surat Gujarat,,Billwise,P2771,HUL-10C120P23200,CBWPV4310B
L,Mallinath Foods,P2772,Sundry Debtor,Assets,null,Kingston Opposite Green City Rd Bhatha,Surat Gujarat 395009 India Surat Gujarat,,Billwise,P2772,HUL-10C120P23202,463745153822
L,V N ICE CREAM PARLOUR,P2773,Sundry Debtor,Assets,null,54 Green Valley Rd TGB Uma Park Society,Adajan Surat Gujarat 395009 India Surat Gujarat,,Billwise,P2773,HUL-10C120P23203,408182691732
L,RADHE STORE ICECREAM &amp;BAKERY,P2774,Sundry Debtor,Assets,null,Murali Dhar Road Ghod Dod Rd Near By Science,Cen Ter Athwa Surat Gujarat 395007 India Surat Guj,,Billwise,P2774,HUL-10C120P23204,248872969523
L,Lucky Dairy&amp; Bakery,P2775,Sundry Debtor,Assets,null,5RFR+XR8 Aman Society Bhatena Surat Gujarat,39 5002 India Surat Gujarat,,Billwise,P2775,HUL-10C120P23215,767115490761
L,Shiv Dairy,P2776,Sundry Debtor,Assets,null,6QHG+CGC Prabhudarshan Society Dahin Nagar Sura,T Gujarat 395005 India Surat Gujarat,,Billwise,P2776,HUL-10C120P23216,501792904421
L,Shree Momai Dairy,P2777,Sundry Debtor,Assets,null,Sabji Markit Puspa Nagar Udhna,Arat 395002 India,,Billwise,P2777,HUL-10C120P23222,517470199943
L,Gokul Dairy &amp; Colddrink Parlour,P2778,Sundry Debtor,Assets,null,Nilkamal Society Adajan Gam Adajan Surat Gujar,At 395009 India,Sangvi Complex Shop No 1,Billwise,P2778,HUL-10C120P23223,964980128253
L,BHARAT BAKERY,P2779,Sundry Debtor,Assets,null,39 Gopinath Row House Ved Road Opp. Hariom Mil,L Maninagar Bahuchar Nagar Katargam Surat Guj,Arat 395004 India,Billwise,P2779,HUL-10C120P23226,469231470423
L,Sai Icecream,P2780,Sundry Debtor,Assets,null,498 PADAR STREET NEW MAGDALLA,Surat Gujarat 395007 India,NEAR BANK OF BARODA,Billwise,P2780,HUL-10C120P23230,925215751257
L,Madhuram Dairy &amp; Sweet,P2781,Sundry Debtor,Assets,null,Sahyog Complex 11-12 Sayan Rd Opp. Pan Sarovar,Circle Vijay Nagar Mahavir Nagar Amroli Surat,Gujarat 395006 India,Billwise,P2781,HUL-10C120P23231,DRUPS2845P
L,Visat Namkeen Viratra Bakery,P2782,Sundry Debtor,Assets,null,G 77 Happy Green Signature Shoppers Vesu Surat,Nr Nilkanth Medical Vesu Surat Surat Gujarat,,Billwise,P2782,HUL-10C120P23247,952600322640
L,Navkar Dairy,P2783,Sundry Debtor,Assets,null,74 Krishna Park Society Soc-2 Uttran Surat Gu,Jarat 394105 India,,Billwise,P2783,HUL-10C120P23252,601591256937
L,Surabhi Dairy And Sweet,P2784,Sundry Debtor,Assets,pnr0480@gmail.com,6QCQ+X3H Morabhagal Surat Gujarat 395005 India,,,Billwise,P2784,HUL-10C120P23305,913859906505
L,Jay Chamuda Sweet &amp; Bekars,P2785,Sundry Debtor,Assets,null,6RJ7+X4H Laxminarayan Society-1 Dabholi Surat,Gujarat 395004 India,,Billwise,P2785,HUL-10C120P23309,970912902184
L,Nanak Bakery,P2786,Sundry Debtor,Assets,null,D4 Palanpur Rd Vivekanand Twp Palanpur Jakatnak,a Surat Gujarat 395009 India,,Billwise,P2786,HUL-10C120P23313,CMIPA0300B
L,LAXMI DAIRY &amp;SWEETS,P2787,Sundry Debtor,Assets,null,5QRH+W6G Pal Gam Surat Gujarat 394510 India,,,Billwise,P2787,HUL-10C120P23334,998724095166
L,Mahalaxmi Dairy,P2788,Sundry Debtor,Assets,prahaladram21102000@gmail.com,59 Paras Society Vrundavandham Society Katargam Su,India Bhaichand Ni Wadi Ambika Nagar Surat Gujarat,,Billwise,P2788,HUL-10C120P23349,929378271241
L,VIRATRA BAKERY,P2789,Sundry Debtor,Assets,null,Shop 8.9 Sharathi Complex Near China Gate 2 New,City Light Surat New City Light Surat Surat Gujara,,Billwise,P2789,HUL-10C120P23358,967945040320
L,Apple Soda,P2790,Sundry Debtor,Assets,null,Shop No. 4 5 Palanpur Rd Behind Ramnagar Deepm Ala,Nagar Jahangirabad Sima Naga R Surat Gujarat 39500,,Billwise,P2790,HUL-10C120P23360,997146316482
L,Jay Radhe Dairy Nd Bakery,P2791,Sundry Debtor,Assets,null,Sai Milap AptShavion Circle,Gaurav Path Road,,Billwise,P2791,HUL-10C120P23427,1
L,VASUDEV NAMKEEN AND BAKERY,P2792,Sundry Debtor,Assets,null,8 Unity Corner,L P Savani,Gauravpath Road,Billwise,P2792,HUL-10C120P23435,1
L,Shree Harsidhhi Maa Bakery &amp; Namkeen,P2793,Sundry Debtor,Assets,null,Masal CirclePalanpur Patiya.,,,Billwise,P2793,HUL-10C120P23438,1
L,Baneshwari Parlor,P2794,Sundry Debtor,Assets,null,Plot B 28 Shop No1,Paras Society,Jain Derasar Ni Gali  Katargam,Billwise,P2794,HUL-10C120P23456,1
L,Jay Bhavani Dairy &amp; Bakery,P2795,Sundry Debtor,Assets,null,Chikuwadi,Surat,GUJARAT,Billwise,P2795,HUL-10C120P23472,1
L,Shree Gopal Dairy Farm,P2796,Sundry Debtor,Assets,null,G-48 Green Signature Shoppers,Near Rebounce NearDipak Super Mart,Vesu Surat,Billwise,P2796,HUL-10C120P23481,1
L,NAVKAR DAIRY,P2797,Sundry Debtor,Assets,null,Opp ARIHANT KIRANA,SHOP NO1 SALIBHADAR,APP. Katargaam Surat,Billwise,P2797,HUL-10C120P23483,1
L,JAY BHAVANI BAKERS,P2798,Sundry Debtor,Assets,null,Near Uma Residency,Gajera Road Katargam,Surat GUJARAT,Billwise,P2798,HUL-10C120P23492,1
L,Shivam Parlour,P2799,Sundry Debtor,Assets,null,05 Nakshtra Platinum Palanpur Canal Rd Palanpur,Surat Gujarat 395009 India Surat Gujarat,,Billwise,P2799,HUL-10C120P23494,FMIPS5090D
L,SIKOTAR NAMKEEN,P2800,Sundry Debtor,Assets,null,Shop No 14 Prasiddhi Apartment Rd Maheshwari So Ci,Nagar Society Piplod Surat Guja Rat 395007 India S,,Billwise,P2800,HUL-10C120P23507,BXKPR0706C
L,Matangi Namkeen,P2801,Sundry Debtor,Assets,null,Shop No 8 Lakeview,Flat Opposite Western Height,Apartment Pal Surat Surat,Billwise,P2801,HUL-10C120P23522,1
L,Dharmandan Icecream And Coldrinks,P2802,Sundry Debtor,Assets,null,6RM7+46F Balaji Nagar Society Sardar Patel Socie T,Dabholi Surat Gujarat 395004 India Surat Gujarat,,Billwise,P2802,HUL-10C120P23526,ASIPT3088R
L,Jay Chamunda Dairy And Bakery,P2803,Sundry Debtor,Assets,null,A/12 Balvant Nagar Society Katargam Surat Guja,Rat 395004 India . Surat Gujarat,,Billwise,P2803,HUL-10C120P23529,AVPPC7798H
L,Mahavir Bakery &amp; Namkeen,P2804,Sundry Debtor,Assets,null,2 Padmavati Flats Patel Faliya New Kantareshwer Te,Society Society Katargam Surat Gujarat 395004 Indi,,Billwise,P2804,HUL-10C120P23546,CCWPB7864F
L,Laxminarayan Namkeen &amp; Bekri,P2805,Sundry Debtor,Assets,null,3 Vitthal Nagar Dabholi Rd Santoshi Krupa Societ,y Katargam Surat Gujarat 395004 India Surat Gujara,,Billwise,P2805,HUL-10C120P23554,BNSPR0176A
L,SHAKTI NAMKEENS,P2806,Sundry Debtor,Assets,shaktinamkeenssurat@gmail.com,Shop No G7 Olive Pride Opp.,JMD HALL Bhimrad Althan Surat Gujarat,,Billwise,P2806,HUL-10C120P23558,DEQPM2252K
L,ARBUDA BAKERY AND NAMKEEN,P2807,Sundry Debtor,Assets,null,Shop.No.30 Aagam Orchid Opp.Shiv Kartik Vip,Road Vesu Surat. Surat Gujarat,,Billwise,P2807,HUL-10C120P23723,IR/AZ/S/VESU/16365
L,Mateshwari Kirana&amp;Dairy,P2808,Sundry Debtor,Assets,null,7V45+H6C Kosad Surat Gujarat 394107 India Kasod,Road Sudama Park Soc Surat Gujarat,,Billwise,P2808,HUL-10C120P23724,537394931879
L,AAVO VHALA CHAHAT NAMAKEEN &amp;BAKERY,P2809,Sundry Debtor,Assets,null,NEAR AMBIKA MEDIAL,AKSHARADEEP COMPLEX,Katargaam,Billwise,P2809,HUL-10C120P23733,1
L,Arbuda Bakery,P2810,Sundry Debtor,Assets,null,G-40 Atlanta Business Hub VIP Road Opp. Ofira Ap,Partment Bharthana Surat Gujarat 395007 India Sura,,Billwise,P2810,HUL-10C120P23750,EHCPR7509Q
L,Modi Bakers,P2811,Sundry Debtor,Assets,null,Shop No 747 Squra Point,City LightS Urat Gujarat 395008 India,Surat,Billwise,P2811,HUL-10C120P23757,BMZPD5940A
L,Keshav Amul Parlour,P2812,Sundry Debtor,Assets,null,Mahalaxmi Comple L .P. Savani Circle Pal Palanpu,R Rd Honey Park Rd Adajan Surat Gujarat 395009,India,Billwise,P2812,HUL-10C120P23761,ALVPV5429N
L,JAY MADI SWEET &amp; FARSHAN,P2813,Sundry Debtor,Assets,null,Sai Ashish Traders Centre Surat,Gujarat 395007 India Surat Gujarat,,Billwise,P2813,HUL-10C120P23774,AQIPP6678H
L,Jay Khodiyar Dairy&amp; Sweet,P2814,Sundry Debtor,Assets,null,Rishikesh ReshidencyGayatri Nagar Manmandir,Chhaprabhatha Road,Surat,Billwise,P2814,HUL-10C120P23777,DCNPG6061H
L,Sumul Dairy Parlour,P2815,Sundry Debtor,Assets,null,Mayuri Apartment Hazira - Adajan Rd Saint Park S O,Pavan Bhumi Adajan Gam Adajan Surat Gujarat 395009,,Billwise,P2815,HUL-10C120P23778,NA
L,Shree KeilJai Mata Kar &amp; Pro Store,P2816,Sundry Debtor,Assets,null,B-702 Near Cook Doo Cook Pal Gam,Surat Gujarat 394510 India Surat Gujarat,,Billwise,P2816,HUL-10C120P23779,699550669526
L,Varudi Amul Super Store,P2817,Sundry Debtor,Assets,null,7 Govardhan Row House Chhapra Bhatha,Road Amroli Same Same Surat Gujarat,,Billwise,P2817,HUL-10C120P23784,ANEPG8496K
L,Varniraj Namkeen &amp; DRYFRUIT,P2818,Sundry Debtor,Assets,null,131 Aamba Talavadi Panchdev Society Katargam S,Urat Gujarat 395004 India Surat Gujarat,,Billwise,P2818,HUL-10C120P23785,AFMPT4031P
L,Janta Bakery,P2819,Sundry Debtor,Assets,null,b 134 Katargam Rd near City Point Restaurant Ku be,Katargam Surat Gujarat 395003 India 03 India Surat,,Billwise,P2819,HUL-10C120P23788,AKUPA3775E
L,SHIVAM DAIRY FARM,P2820,Sundry Debtor,Assets,null,Shop 1ambika Niketan Soc Amroli Old,Road Kosad Kosad Amroli Surat Gujarat,,Billwise,P2820,HUL-10C120P23792,CPFPK7857F
L,Dharmanandan Ice Cream &amp; Coldrinks,P2821,Sundry Debtor,Assets,null,Shop No 1 Balajinagar,Society Near Swaminarayan Temple,Dabholi Road Surat GUJARAT,Billwise,P2821,HUL-10C120P23794,1
L,Aashirwad Bakery Parlour,P2822,Sundry Debtor,Assets,null,Sozo Residency Main Market 589 Ichhapur 3no Kr Ish,Society Ichchhapor Surat Hazira Gu Jarat 394510 In,,Billwise,P2822,HUL-10C120P23796,BDUPG5755J
L,Santkrupa Dairy And Bakery,P2823,Sundry Debtor,Assets,null,Shop No 3 Nityanand,Appartment Kahan Fadiyu Lake,Garden Pase Surat GUJARAT,Billwise,P2823,HUL-10C120P23803,1
L,Shree Foods,P2824,Sundry Debtor,Assets,null,C 17 Agam Shopping Word Besaid Maa Sarswati Kirana,Agarwal School Canal Road Vesu Surat Guja Surat Gu,,Billwise,P2824,HUL-10C120P23813,FBGPD3727P
L,MADHURAM BAKERS,P2825,Sundry Debtor,Assets,null,57 New City Light Rd Sai Nath Mohalla,Althan S Surat Gujarat 395007 India Surat Gujarat,,Billwise,P2825,HUL-10C120P23815,AKQPR1345F
L,SHREE HARI ICECREAM &amp; PRO.,P2826,Sundry Debtor,Assets,null,Yogi Krupa Society 16-17 IOC Colony Subhash Nag,Ar Athwa Surat Gujarat 395007 India Surat Gujarat,,Billwise,P2826,HUL-10C120P23820,FJTPB4048A
L,Brahmani Dairy,P2827,Sundry Debtor,Assets,null,Block A B97 Santoshi Nagar Society Mira Nagar S,ociety Katargam Surat Gujarat 395004 India Surat G,,Billwise,P2827,HUL-10C120P23822,AUCPJ0379F
L,Aai Mata Namkeen Ad Bakry,P2828,Sundry Debtor,Assets,null,4 5 Narayan Nagar near Dhanmora Rd Narayan Naga,r Katargam Surat Gujarat 395004 India Surat Gujara,,Billwise,P2828,HUL-10C120P23835,CTJPN9037N
L,Veer Backery,P2829,Sundry Debtor,Assets,null,B22 Man Sarovar Shopping CentAmroli Surat,Gujara t 394107 India Surat Gujarat,,Billwise,P2829,HUL-10C120P23843,BGMPP6565L
L,Gogeshvar Bakery &amp; Dryfruit,P2830,Sundry Debtor,Assets,null,Simandhar Campus 27 Hazira Adajan Surat,Gujar at 395009 India Surat Gujarat,,Billwise,P2830,HUL-10C120P23849,DBUPR9712Q
L,Krishna Bakery,P2831,Sundry Debtor,Assets,null,19Divya Mall Nr.Manisha Garnala Amroli Oli,Surat Gujarat 394107 India Surat Gujarat,,Billwise,P2831,HUL-10C120P23853,GFNPB2519R
L,Shree Ashapira Dairy And KRIYANYA STORE,P2832,Sundry Debtor,Assets,null,53 Bhaichand Nagar Society Kubernagar Katarga m,Surat Gujarat 395004 India Surat Gujarat,,Billwise,P2832,HUL-10C120P23863,AGOPP0813E
L,Bahubali Dry Fruits &amp; Bakery,P2833,Sundry Debtor,Assets,null,3rd Floor Ratna Vijay Apppartment Vesu Surat,G Ujarat 395007 India Surat Gujarat,,Billwise,P2833,HUL-10C120P23866,AHBPS2522H
L,Rich N Cream,P2834,Sundry Debtor,Assets,null,17 Kailashdham Society Nandi Gram Society Katar,gam Surat Gujarat 395004 India Surat Gujarat,,Billwise,P2834,HUL-10C120P23869,BAZPA5670E
L,Nakoda Namkeen &amp; Dryfruit,P2835,Sundry Debtor,Assets,null,G1 Green Plam Opp Shreepad Arena Pal,Near Navkar Food,,Billwise,P2835,HUL-10C120P23880,AAVPJ4012G
